Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
7.300000,-211.000000,-950.000000,-510.000000,1282.000000,275.000000,707.000000,60.000000,827.000000,-174.000000
7.350000,-273.000000,-780.000000,-267.000000,793.000000,27.000000,811.000000,42.000000,845.000000,-195.000000
7.400000,-155.000000,-651.000000,-40.000000,492.000000,158.000000,545.000000,29.000000,856.000000,-210.000000
7.450000,-562.000000,-757.000000,41.000000,317.000000,-25.000000,398.000000,3.000000,866.000000,-215.000000
7.500000,-275.000000,-798.000000,75.000000,347.000000,-527.000000,249.000000,0.000000,859.000000,-239.000000
7.550000,-310.000000,-1144.000000,140.000000,438.000000,-525.000000,189.000000,-7.000000,847.000000,-266.000000
7.600000,-233.000000,-725.000000,-165.000000,-1878.000000,-1426.000000,-473.000000,8.000000,832.000000,-282.000000
7.650000,-389.000000,-539.000000,303.000000,-765.000000,-648.000000,-702.000000,47.000000,809.000000,-276.000000
7.700000,-385.000000,-1006.000000,-300.000000,-2200.000000,-932.000000,-177.000000,90.000000,788.000000,-236.000000
7.750000,-513.000000,-1021.000000,-330.000000,-441.000000,-506.000000,-178.000000,96.000000,776.000000,-213.000000
7.800000,-208.000000,-1040.000000,-386.000000,343.000000,169.000000,-4.000000,104.000000,778.000000,-237.000000
7.850000,-277.000000,-861.000000,-559.000000,1360.000000,806.000000,-35.000000,81.000000,769.000000,-266.000000
7.900000,-449.000000,-868.000000,-436.000000,2023.000000,1525.000000,41.000000,50.000000,794.000000,-278.000000
7.950000,-253.000000,-887.000000,-49.000000,2021.000000,1092.000000,471.000000,17.000000,823.000000,-299.000000
8.000000,-203.000000,-654.000000,12.000000,198.000000,286.000000,-120.000000,-9.000000,848.000000,-278.000000
8.050000,-161.000000,-935.000000,91.000000,-412.000000,-186.000000,-310.000000,8.000000,842.000000,-263.000000
8.100000,-179.000000,-1057.000000,29.000000,-410.000000,-116.000000,-202.000000,18.000000,842.000000,-248.000000
8.150000,-312.000000,-684.000000,-99.000000,-597.000000,-372.000000,-143.000000,29.000000,847.000000,-251.000000
8.200000,-243.000000,-953.000000,-300.000000,-1141.000000,-277.000000,-153.000000,42.000000,847.000000,-221.000000
8.250000,-159.000000,-967.000000,-449.000000,-1519.000000,-448.000000,-205.000000,42.000000,847.000000,-195.000000
8.300000,-349.000000,-1114.000000,-563.000000,-1710.000000,-544.000000,-273.000000,39.000000,838.000000,-156.000000
8.350000,-313.000000,-1048.000000,-635.000000,-1653.000000,-678.000000,-273.000000,45.000000,835.000000,-113.000000
8.400000,-584.000000,-1031.000000,-531.000000,-1493.000000,-976.000000,-107.000000,33.000000,835.000000,-96.000000
8.450000,37.000000,-803.000000,-565.000000,-1415.000000,-912.000000,30.000000,30.000000,856.000000,-81.000000
8.500000,-639.000000,-816.000000,-698.000000,-1440.000000,-450.000000,-339.000000,21.000000,859.000000,-54.000000
8.550000,-53.000000,-845.000000,-661.000000,-1150.000000,-1034.000000,-50.000000,0.000000,869.000000,-47.000000
8.600000,-561.000000,-521.000000,-616.000000,-802.000000,-146.000000,-23.000000,-13.000000,875.000000,-35.000000
8.650000,-85.000000,-532.000000,-610.000000,-404.000000,-127.000000,24.000000,-22.000000,874.000000,-23.000000
